,Sex,Alcohol Drinking,Lifetime Average of Cigarette Smoking Frequency,Lifetime Cigarette Smoking Duration,Education,Race,Family History of Head and Neck Cancer,Current Age,5-year Oral Cavity Cancer risk (%),10-year Oral Cavity Cancer risk (%),15-year Oral Cavity Cancer risk (%),20-year Oral Cavity Cancer risk (%),25-year Oral Cavity Cancer risk (%),30-year Oral Cavity Cancer risk (%),5-year Oropharyngeal Cancer risk (%),10-year Oropharyngeal Cancer risk (%),15-year Oropharyngeal Cancer risk (%),20-year Oropharyngeal Cancer risk (%),25-year Oropharyngeal Cancer risk (%),30-year Oropharyngeal Cancer risk (%),5-year Hypopharyngeal Cancer risk (%),10-year Hypopharyngeal Cancer risk (%),15-year Hypopharyngeal Cancer risk (%),20-year Hypopharyngeal Cancer risk (%),25-year Hypopharyngeal Cancer risk (%),30-year Hypopharyngeal Cancer risk (%),5-year Laryngeal Cancer risk (%),10-year Laryngeal Cancer risk (%),15-year Laryngeal Cancer risk (%),20-year Laryngeal Cancer risk (%),25-year Laryngeal Cancer risk (%),30-year Laryngeal Cancer risk (%),5-year Head and Neck Cancer risk (%),10-year Head and Neck Cancer risk (%),15-year Head and Neck Cancer risk (%),20-year Head and Neck Cancer risk (%),25-year Head and Neck Cancer risk (%),30-year Head and Neck Cancer risk (%)
515,female,3+ drinks/day,never,never,< high school,other,unknown,50-54,0.06416661399,0.1529197216,0.2612074788,0.364522258,0.4583641559,0.5270079338,0.006851100597,0.01733170585,0.02873644593,0.04081473285,0.05077190584,0.05686307347,0.009843099875,0.02742445424,0.05043840876,0.07924168136,0.1027562555,0.1218372955,0.007724513753,0.0192828607,0.0350247109,0.05295357257,0.06790148466,0.07810280034,0.088585328215,0.21695874239000001,0.37540704439,0.53753224478,0.6797938019,0.7838111031099999
516,female,3+ drinks/day,<=20 cigarettes/day,<=20 years,> high school,non-Hispanic White,unknown,50-54,0.04507233871,0.1113151124,0.1955463281,0.2910852987,0.3933111436,0.4888907062,0.01289834122,0.03262825763,0.05409559085,0.07682792196,0.09556565578,0.1070268781,0.006303395831,0.01756284045,0.03230256798,0.05075209213,0.06581571733,0.07804045376,0.005062256226,0.01263727094,0.02295454967,0.03470596491,0.04450419256,0.05119145791,0.069336331987,0.17414348142,0.30489903659999995,0.45337127769999996,0.59919670927,0.72514949597
517,female,3+ drinks/day,<=20 cigarettes/day,<=20 years,> high school,other,unknown,50-54,0.06854982535,0.1633604799,0.279030462,0.3893788595,0.4896002041,0.5629036679,0.01289834122,0.03262825763,0.05409559085,0.07682792196,0.09556565578,0.1070268781,0.01009226647,0.02811860818,0.05171492181,0.08124683392,0.1053560671,0.1249195037,0.005062256226,0.01263727094,0.02295454967,0.03470596491,0.04450419256,0.05119145791,0.09660268926599999,0.23674461665,0.40779552432999994,0.58215958029,0.7350261195400001,0.8460415076100001
518,female,3+ drinks/day,<=20 cigarettes/day,<=20 years,high school,non-Hispanic White,unknown,50-54,0.05926964155,0.146362527,0.2570779628,0.3826168977,0.5168918794,0.6423835362,0.01307677575,0.03307958701,0.05484377794,0.07789037491,0.09688707643,0.1085066603,0.007597216998,0.02116749972,0.03893184127,0.06116639068,0.07931965523,0.0940511991,0.009548553658,0.0238359154,0.04329387364,0.06545414004,0.08392905975,0.09653690364,0.08949218795600002,0.22444552913,0.39414745565,0.58712780333,0.7770276708099999,0.94147829924
519,female,3+ drinks/day,<=20 cigarettes/day,<=20 years,high school,other,unknown,50-54,0.08363687302,0.1992926036,0.3403577118,0.4748926506,0.5970419892,0.6863555231,0.01307677575,0.03307958701,0.05484377794,0.07789037491,0.09688707643,0.1085066603,0.01216373527,0.03388939647,0.06232679871,0.0979153998,0.1269672664,0.1505399709,0.009548553658,0.0238359154,0.04329387364,0.06545414004,0.08392905975,0.09653690364,0.11842593769800001,0.29009750248000005,0.5008221620900001,0.71615256535,0.9048253917799999,1.04193905794
520,female,3+ drinks/day,<=20 cigarettes/day,<=20 years,< high school,non-Hispanic White,unknown,50-54,0.07793718679,0.1924337579,0.3379376286,0.5028542221,0.679159786,0.8438406115,0.01325767855,0.03353715831,0.05560231005,0.07896751423,0.09822675883,0.1100068896,0.009156592809,0.02551189584,0.04692127274,0.07371686525,0.09559287761,0.1133446544,0.01801035902,0.04495608143,0.08164765114,0.1234263378,0.1582495224,0.1820095028,0.11836181716899999,0.29643889348,0.52210886253,0.77896493938,1.03122894484,1.2492016583
521,female,3+ drinks/day,<=20 cigarettes/day,<=20 years,< high school,other,unknown,50-54,0.102042695,0.2431183058,0.4151343126,0.5791275201,0.7279653447,0.8367508262,0.01325767855,0.03353715831,0.05560231005,0.07896751423,0.09822675883,0.1100068896,0.01466034805,0.04084427851,0.07511538162,0.1180015501,0.1530078149,0.1814098428,0.01801035902,0.04495608143,0.08164765114,0.1234263378,0.1582495224,0.1820095028,0.14797108062,0.36245582405,0.6274996554100001,0.8995229222300001,1.13744944083,1.3101770614
522,female,3+ drinks/day,>20 cigarettes/day,<=20 years,> high school,non-Hispanic White,unknown,50-54,0.07366477435,0.1818906496,0.3194360277,0.4753471558,0.6420442334,0.7977700302,0.02495908021,0.0631316041,0.1046567939,0.1486180046,0.1848446243,0.20699804,0.009388382105,0.02615764653,0.04810879502,0.07558227219,0.09801154601,0.1162121554,0.01180329043,0.02946387284,0.05351480564,0.08090441653,0.1037377033,0.1193190574,0.119815527095,0.30064377307000006,0.52571642226,0.78045184912,1.0286381070100001,1.240299283
523,female,3+ drinks/day,>20 cigarettes/day,<=20 years,> high school,other,unknown,50-54,0.1090117875,0.2597092217,0.4434355765,0.6185687606,0.7774937015,0.8936347823,0.02495908021,0.0631316041,0.1046567939,0.1486180046,0.1848446243,0.20699804,0.01503144844,0.04187803582,0.07701617944,0.1209868659,0.1568779544,0.1859975594,0.01180329043,0.02946387284,0.05351480564,0.08090441653,0.1037377033,0.1193190574,0.16080560658,0.39418273446,0.67862335548,0.9690780476299999,1.2229539835,1.4059494391000003
524,female,3+ drinks/day,>20 cigarettes/day,<=20 years,high school,non-Hispanic White,unknown,50-54,0.096863993,0.2391316098,0.4198667818,0.6246288416,0.8434216933,1.047672601,0.02530434058,0.0640047309,0.1061038936,0.1506724319,0.1873992468,0.209858394,0.0113153847,0.03152605083,0.05798091834,0.0910892581,0.1181171569,0.1400481581,0.02226299054,0.05556936404,0.100918524,0.1525498047,0.1955806041,0.2249379278,0.15574670882,0.39023175557,0.68487011774,1.0189403363,1.3445187011000002,1.6225170808999998
525,female,3+ drinks/day,>20 cigarettes/day,<=20 years,high school,other,unknown,50-54,0.1329980617,0.3167992025,0.5407935908,0.7542098659,0.9477769006,1.089162609,0.02530434058,0.0640047309,0.1061038936,0.1506724319,0.1873992468,0.209858394,0.01811660709,0.05047194848,0.09281736964,0.1458022004,0.1890468299,0.2241294271,0.02226299054,0.05556936404,0.100918524,0.1525498047,0.1955806041,0.2249379278,0.19868199991,0.48684524592,0.8406333780399999,1.2032343029,1.5198035813999997,1.7480883579
526,female,3+ drinks/day,>20 cigarettes/day,<=20 years,< high school,non-Hispanic White,unknown,50-54,0.1273646435,0.3143574203,0.5517827286,0.8205886658,1.10758151,1.375254882,0.02565437633,0.06488992923,0.1075709913,0.1527552351,0.1899891377,0.2127582251,0.01363788504,0.03799601399,0.06987810999,0.1097759207,0.1423439711,0.1687685673,0.04198978416,0.1047924287,0.1902714403,0.2875450686,0.3685744883,0.4238320441,0.20864668903,0.5220357922200001,0.91950327019,1.3706648902,1.8084891071,2.1806137185
527,female,3+ drinks/day,>20 cigarettes/day,<=20 years,< high school,other,unknown,50-54,0.1622577877,0.3864138164,0.6594522601,0.9194455409,1.155112039,1.327141924,0.02565437633,0.06488992923,0.1075709913,0.1527552351,0.1899891377,0.2127582251,0.02183491548,0.0608288962,0.1118585689,0.1757026242,0.2278040445,0.2700671847,0.04198978416,0.1047924287,0.1902714403,0.2875450686,0.3685744883,0.4238320441,0.25173686367,0.61692507053,1.0691532606,1.5354484687999999,1.9414797095,2.2337993779
528,female,3+ drinks/day,<=20 cigarettes/day,>20 years,> high school,non-Hispanic White,unknown,50-54,0.1203843276,0.2971444491,0.5216050548,0.775772246,1.047186178,1.300382301,0.04829459284,0.122133816,0.2024253282,0.2873861953,0.3573630955,0.4001363369,0.01398310544,0.03895769682,0.07164642756,0.1125532605,0.1459445944,0.1730369002,0.02751962031,0.06868736657,0.1247348694,0.1885383674,0.2417066557,0.2779759917,0.21018164619,0.52692332849,0.9204116799600001,1.3642500692000001,1.7922005236,2.1515315297999997
529,female,3+ drinks/day,<=20 cigarettes/day,>20 years,> high school,other,unknown,50-54,0.1733357097,0.4127626849,0.7043474489,0.9819399284,1.233500099,1.417088999,0.04829459284,0.122133816,0.2024253282,0.2873861953,0.3573630955,0.4001363369,0.02238760669,0.06236829789,0.1146886028,0.1801463271,0.2335636771,0.2768935584,0.02751962031,0.06868736657,0.1247348694,0.1885383674,0.2417066557,0.2779759917,0.27153752954,0.6659521653599999,1.1461962493,1.6380108182000002,2.0661335273,2.3720948859999997
530,female,3+ drinks/day,<=20 cigarettes/day,>20 years,high school,non-Hispanic White,unknown,50-54,0.1582851805,0.3905835186,0.6853720254,1.018893099,1.374687512,1.706223652,0.04896257468,0.123822438,0.2052228204,0.2913558592,0.3622971631,0.4056593356,0.01685311317,0.04695246164,0.08634641319,0.1356400376,0.1758736373,0.2085147187,0.05190299176,0.1295226309,0.2351490589,0.3553211628,0.4553997707,0.5236329576,0.27600386011,0.6908810491399999,1.21209031789,1.8012101586,2.3682580831,2.8440306639
531,female,3+ drinks/day,<=20 cigarettes/day,>20 years,high school,other,unknown,50-54,0.2114602542,0.5034098022,0.8587289162,1.196741485,1.502809188,1.725998093,0.04896257468,0.123822438,0.2052228204,0.2913558592,0.3622971631,0.4056593356,0.02698238913,0.07516546602,0.1382134094,0.2170817984,0.2814336024,0.3336260137,0.05190299176,0.1295226309,0.2351490589,0.3553211628,0.4553997707,0.5236329576,0.33930820977000004,0.8319203371199999,1.4373142049,2.0605003054,2.6019397242,2.9889163999
532,female,3+ drinks/day,<=20 cigarettes/day,>20 years,< high school,non-Hispanic White,unknown,50-54,0.208105918,0.513328107,0.9003159771,1.337664794,1.803604141,2.237127599,0.04963979333,0.1255343918,0.2080589313,0.2953802681,0.3672992147,0.4112583875,0.02031212468,0.05658741165,0.1040608303,0.1634582539,0.2119332529,0.2512565028,0.09788025517,0.2441716823,0.4430768216,0.6691203274,0.8571468859,0.9852132203,0.37593809118,0.93962159275,1.6555125603,2.4656236434,3.2399834945000006,3.8848557096
533,female,3+ drinks/day,<=20 cigarettes/day,>20 years,< high school,other,unknown,50-54,0.2579591827,0.6139007645,1.04675996,1.458155889,1.830306006,2.101416838,0.04963979333,0.1255343918,0.2080589313,0.2953802681,0.3672992147,0.4112583875,0.03252004004,0.09058723529,0.1665594394,0.2615796865,0.3390967225,0.4019565605,0.09788025517,0.2441716823,0.4430768216,0.6691203274,0.8571468859,0.9852132203,0.43799927124000004,1.07419407389,1.8644551523000001,2.684236171,3.3938488290999995,3.8998450062999996
534,female,3+ drinks/day,>20 cigarettes/day,>20 years,> high school,non-Hispanic White,unknown,50-54,0.1967049046,0.4852472877,0.8511609036,1.264798041,1.705609046,2.115892576,0.09343734434,0.2362117611,0.3913389796,0.5553350355,0.6902744362,0.7726840816,0.02082627466,0.05801950549,0.1066936896,0.1675925582,0.2172920904,0.257608082,0.06415581439,0.1600842109,0.2905956401,0.4390354448,0.5626165178,0.646850919,0.37512433799,0.93956276519,1.6397892129,2.4267610795,3.1757920904,3.7930356586
535,female,3+ drinks/day,>20 cigarettes/day,>20 years,> high school,other,unknown,50-54,0.2755618538,0.6557089363,1.117866173,1.556953875,1.95400638,2.243151045,0.09343734434,0.2362117611,0.3913389796,0.5553350355,0.6902744362,0.7726840816,0.03334315058,0.09287937715,0.1707721879,0.2681922291,0.3476649171,0.4121090696,0.06415581439,0.1600842109,0.2905956401,0.4390354448,0.5626165178,0.646850919,0.46649816311,1.14488428545,1.9705729805999999,2.8195165844,3.5545622511,4.0747951152
536,female,3+ drinks/day,>20 cigarettes/day,>20 years,high school,non-Hispanic White,unknown,50-54,0.2586025899,0.6376438777,1.117796378,1.659823349,2.236509933,2.772263919,0.09472941421,0.2394756751,0.3967417655,0.5629945491,0.6997869517,0.7833261722,0.02510065329,0.06992467562,0.1285796792,0.2019568743,0.2618317938,0.3103959164,0.1209803888,0.3017437372,0.5474123184,0.8264429435,1.058407959,1.216320934,0.4994130462,1.24878796562,2.1905301411,3.2512177159,4.2565366375,5.082306941600001
537,female,3+ drinks/day,>20 cigarettes/day,>20 years,high school,other,unknown,50-54,0.3361323283,0.7994888184,1.362227093,1.896232106,2.378497456,2.729247288,0.09472941421,0.2394756751,0.3967417655,0.5629945491,0.6997869517,0.7833261722,0.04018596939,0.1119334526,0.205788545,0.3231489258,0.4188675072,0.4964698262,0.1209803888,0.3017437372,0.5474123184,0.8264429435,1.058407959,1.216320934,0.5920281007,1.4526416833,2.5121697219000003,3.6088185244,4.5555598739,5.2253642203999995
538,female,3+ drinks/day,>20 cigarettes/day,>20 years,< high school,non-Hispanic White,unknown,50-54,0.3399443716,0.8376967931,1.467318579,2.176787579,2.929993138,3.628031085,0.09603934238,0.2427846325,0.4022189831,0.5707593788,0.7094300345,0.7941141651,0.03025217053,0.08427164885,0.1549515235,0.243358415,0.3154855293,0.3739784819,0.2280782001,0.5683951758,1.029979709,1.552884496,1.986398393,2.28082397,0.69431408461,1.7331482502499997,3.0544687946,4.543789868799999,5.9413070948,7.076947702
539,female,3+ drinks/day,>20 cigarettes/day,>20 years,< high school,other,unknown,50-54,0.4099889132,0.9746363635,1.65953029,2.308500096,2.893676597,3.31860921,0.09603934238,0.2427846325,0.4022189831,0.5707593788,0.7094300345,0.7941141651,0.04843275717,0.1348937569,0.2479756844,0.3893438734,0.5046127652,0.5980425831,0.2280782001,0.5683951758,1.029979709,1.552884496,1.986398393,2.28082397,0.7825392128499999,1.9207099287,3.3397046665,4.8214878442,6.094117789699999,6.9915899282
540,male,never or <1 drink/day,never,never,> high school,non-Hispanic White,unknown,55-59,0.02929691302,0.06506860906,0.09922712587,0.1302822811,0.153019552,0.1677587694,0.01784701868,0.03521592552,0.05082276582,0.06243204803,0.07022358655,0.07499464745,0.002568410771,0.005911209066,0.009916422294,0.01336410931,0.01589712072,0.01713697852,0.007622732515,0.01817681734,0.03018044419,0.04117081841,0.04925981251,0.05413270749,0.057335074986000004,0.124372560986,0.19014675817399998,0.24724925685000002,0.28840007178,0.31402310286
541,male,never or <1 drink/day,never,never,> high school,other,unknown,55-59,0.02929691302,0.06506860906,0.09922712587,0.1302822811,0.153019552,0.1677587694,0.01784701868,0.03521592552,0.05082276582,0.06243204803,0.07022358655,0.07499464745,0.004453889377,0.01025051275,0.01719558778,0.02317369187,0.02756564334,0.02971535187,0.0124237562,0.02962406878,0.04918513144,0.06709329078,0.08027255875,0.08821119783,0.064021577277,0.14015911610999998,0.21643061091,0.28298131177999997,0.33108134064,0.36067996655
542,male,never or <1 drink/day,never,never,high school,non-Hispanic White,unknown,55-59,0.035746391,0.0793896096,0.1210609568,0.1589427971,0.1866756498,0.2046516148,0.02313182941,0.04564272411,0.06586875824,0.08091327116,0.09100989297,0.09719219993,0.003301191949,0.007597669708,0.01274548254,0.01717665703,0.02043219105,0.02202569095,0.01138407848,0.02714519701,0.04506985561,0.06148022599,0.07355746753,0.08083242903,0.073563490839,0.159775200428,0.24474505319,0.31851295128,0.37167520135,0.40470193471
543,male,never or <1 drink/day,never,never,high school,other,unknown,55-59,0.035746391,0.0793896096,0.1210609568,0.1589427971,0.1866756498,0.2046516148,0.02313182941,0.04564272411,0.06586875824,0.08091327116,0.09100989297,0.09719219993,0.005724591897,0.01317488619,0.0221010759,0.02978427502,0.03542878011,0.038191516,0.01855388597,0.0442391769,0.0734467101,0.1001829549,0.1198567208,0.1317060577,0.08315669827700001,0.18244639680000002,0.28247750104,0.36982329818,0.43297104368,0.47174138842999996
544,male,never or <1 drink/day,never,never,< high school,non-Hispanic White,unknown,55-59,0.04361535393,0.09686093652,0.1476952692,0.1939014868,0.2277246075,0.2496458147,0.02998132504,0.05915575971,0.08536706478,0.1048621998,0.117944931,0.125955263,0.004243034958,0.009765250949,0.01638157503,0.02207672352,0.02626081159,0.02830878486,0.01700125488,0.04053760679,0.06730222899,0.09180301769,0.1098323915,0.1206916308,0.094840968808,0.20631955396899998,0.316746138,0.41264342780999996,0.48176274159000004,0.5246014933600001
545,male,never or <1 drink/day,never,never,< high school,other,unknown,55-59,0.04361535393,0.09686093652,0.1476952692,0.1939014868,0.2277246075,0.2496458147,0.02998132504,0.05915575971,0.08536706478,0.1048621998,0.117944931,0.125955263,0.007357814514,0.01693348166,0.02840576688,0.03828020395,0.04553429351,0.04908476008,0.02770831765,0.06606219418,0.1096687094,0.1495783478,0.1789403294,0.1966218614,0.108662811134,0.23901237207,0.37113681026,0.48662223834999996,0.57014416141,0.62130769918
546,male,never or <1 drink/day,<=20 cigarettes/day,<=20 years,> high school,non-Hispanic White,unknown,55-59,0.03453438466,0.07669845338,0.1169581553,0.1535573746,0.1803517126,0.197719637,0.01955513236,0.03858605308,0.05568598477,0.06840569823,0.07694237329,0.08216964302,0.003486793881,0.008024820909,0.01346202855,0.01814229395,0.02158082037,0.02326388548,0.01429487292,0.0340852194,0.05659107609,0.07719442821,0.09235661948,0.101489379,0.071871183821,0.157394546769,0.24269724471,0.31729979499,0.37123152574,0.40464254450000003
547,male,never or <1 drink/day,<=20 cigarettes/day,<=20 years,> high school,other,unknown,55-59,0.03453438466,0.07669845338,0.1169581553,0.1535573746,0.1803517126,0.197719637,0.01955513236,0.03858605308,0.05568598477,0.06840569823,0.07694237329,0.08216964302,0.006046439727,0.0139155732,0.02334352326,0.03145856161,0.03742028404,0.04033826926,0.02329771066,0.05554822803,0.09221829449,0.1257824889,0.1504782328,0.165350985,0.083433667407,0.18474830769,0.28820595782,0.37920412334,0.44519260273,0.48557853428000003
548,male,never or <1 drink/day,<=20 cigarettes/day,<=20 years,high school,non-Hispanic White,unknown,55-59,0.04213660216,0.09357782501,0.1426905128,0.1873327998,0.2200118278,0.2411919632,0.0253456798,0.05001042605,0.07217117117,0.08865439382,0.09971634526,0.1064896247,0.00448158864,0.01031425992,0.0173025216,0.02331779622,0.0277370536,0.0299001265,0.02134814876,0.0509006615,0.08450411895,0.1152626325,0.1378949051,0.1515254346,0.09331201936000001,0.20480317248000002,0.31666832452,0.41456762234000005,0.48536013176000004,0.529107149
549,male,never or <1 drink/day,<=20 cigarettes/day,<=20 years,high school,other,unknown,55-59,0.04213660216,0.09357782501,0.1426905128,0.1873327998,0.2200118278,0.2411919632,0.0253456798,0.05001042605,0.07217117117,0.08865439382,0.09971634526,0.1064896247,0.007771481704,0.01788545573,0.03000258502,0.04043197042,0.04809368442,0.05184363607,0.03479231658,0.0829475369,0.1376910487,0.1877864472,0.2246369877,0.2468252176,0.110046080244,0.24442124369,0.38255531769,0.5042056112400001,0.59245884518,0.64635044157
550,male,never or <1 drink/day,<=20 cigarettes/day,<=20 years,< high school,non-Hispanic White,unknown,55-59,0.0514118936,0.1141697012,0.1740790379,0.228527802,0.2683799306,0.2942058543,0.03285060227,0.06481613255,0.09353417246,0.1148931233,0.1292262613,0.1380020065,0.005760193577,0.01325681855,0.02223851169,0.02996948002,0.03564907525,0.03842898468,0.03188103753,0.07600845742,0.126175619,0.1720858919,0.2058597904,0.2261966033,0.12190372697700001,0.26825110972,0.41602734105000005,0.54547629722,0.63911505755,0.69683344878
551,male,never or <1 drink/day,<=20 cigarettes/day,<=20 years,< high school,other,unknown,55-59,0.0514118936,0.1141697012,0.1740790379,0.228527802,0.2683799306,0.2942058543,0.03285060227,0.06481613255,0.09353417246,0.1148931233,0.1292262613,0.1380020065,0.009988651052,0.022987744,0.03856083962,0.05196425597,0.0618103684,0.06662928719,0.05195662155,0.1238528702,0.2055614147,0.2803067822,0.3352711421,0.3683556675,0.146207768472,0.32582644795,0.5117354646800001,0.67569196347,0.7946877024,0.8671928154899999
552,male,never or <1 drink/day,>20 cigarettes/day,<=20 years,> high school,non-Hispanic White,unknown,55-59,0.04070797617,0.09040594238,0.1378552204,0.1809864126,0.2125599524,0.2330239929,0.02142670942,0.04227862747,0.06101441275,0.07495068793,0.08430369128,0.0900307434,0.004733554063,0.01089413278,0.01827523722,0.02462862785,0.02929626788,0.03158090655,0.02680630811,0.0639120474,0.1061001441,0.1447123078,0.1731202349,0.1902275231,0.093674547763,0.20749075003000003,0.32324501447,0.42527803618000004,0.49928014646,0.5448631659500001
553,male,never or <1 drink/day,>20 cigarettes/day,<=20 years,> high school,other,unknown,55-59,0.04070797617,0.09040594238,0.1378552204,0.1809864126,0.2125599524,0.2330239929,0.02142670942,0.04227862747,0.06101441275,0.07495068793,0.08430369128,0.0900307434,0.008208404901,0.01889094302,0.03168915222,0.04270466072,0.05079689104,0.05475752793,0.04368703088,0.1041463824,0.1728668992,0.2357414236,0.2819841531,0.3098230658,0.11403012137099999,0.25572189527,0.40342568457000005,0.53438318485,0.62964468782,0.68763533003
554,male,never or <1 drink/day,>20 cigarettes/day,<=20 years,high school,non-Hispanic White,unknown,55-59,0.04966887181,0.1103002452,0.1681810573,0.2207875393,0.2592922514,0.284245587,0.02777137856,0.05479596864,0.07907635349,0.0971357312,0.1092551912,0.1166758522,0.006084042942,0.01400211144,0.02348868425,0.03165417583,0.03765295959,0.04058908288,0.04003163017,0.09543477259,0.1584121539,0.2160362985,0.258420597,0.2839383583,0.12355592348200001,0.27453309787,0.42915824894,0.56561374483,0.66462099919,0.7254488803800001
555,male,never or <1 drink/day,>20 cigarettes/day,<=20 years,high school,other,unknown,55-59,0.04966887181,0.1103002452,0.1681810573,0.2207875393,0.2592922514,0.284245587,0.02777137856,0.05479596864,0.07907635349,0.0971357312,0.1092551912,0.1166758522,0.01055021981,0.02428003614,0.04072839506,0.05488497899,0.06528425742,0.07037386438,0.06523796135,0.1554973568,0.2580518231,0.3518418283,0.4207924265,0.462285657,0.15322843153,0.34487360678,0.54603762895,0.72465007779,0.85462412652,0.9335809605800001
556,male,never or <1 drink/day,>20 cigarettes/day,<=20 years,< high school,non-Hispanic White,unknown,55-59,0.0606016873,0.1345693175,0.205170714,0.2693283168,0.3162801946,0.3467032305,0.03599442517,0.07101792331,0.1024822044,0.1258829265,0.1415857875,0.1511999452,0.007819812643,0.01799667957,0.03018914842,0.04068336995,0.04839270741,0.05216596508,0.05977989062,0.1424935575,0.236483234,0.32244975,0.3856557398,0.4236957307,0.164195815733,0.36607747788,0.57432530082,0.75834436325,0.89191442931,0.97376487148
557,male,never or <1 drink/day,>20 cigarettes/day,<=20 years,< high school,other,unknown,55-59,0.0606016873,0.1345693175,0.205170714,0.2693283168,0.3162801946,0.3467032305,0.03599442517,0.07101792331,0.1024822044,0.1258829265,0.1415857875,0.1511999452,0.01356009611,0.0312062463,0.05234532657,0.0705380191,0.08390143133,0.09044143751,0.09741474874,0.2321369473,0.3851263022,0.5249513388,0.6276788432,0.6894623646,0.20757095732,0.46893043441000004,0.74512454717,0.9907006012,1.1694462566300001,1.27780697781
558,male,never or <1 drink/day,<=20 cigarettes/day,>20 years,> high school,non-Hispanic White,unknown,55-59,0.0479849294,0.1065618604,0.162482732,0.2133091292,0.2505118494,0.274621974,0.02347738943,0.04632448551,0.06685252072,0.082121615,0.09236892638,0.09864348644,0.006426099157,0.01478930115,0.02480912777,0.03343355688,0.03976945902,0.04287056952,0.05026544093,0.1198229714,0.1988759094,0.2711944149,0.3243759698,0.3563883579,0.12815385891699999,0.28749861846,0.45302028989,0.6000587159799999,0.7070262046,0.77252438786
559,male,never or <1 drink/day,<=20 cigarettes/day,>20 years,> high school,other,unknown,55-59,0.0479849294,0.1065618604,0.162482732,0.2133091292,0.2505118494,0.274621974,0.02347738943,0.04632448551,0.06685252072,0.082121615,0.09236892638,0.09864348644,0.01114335855,0.02564496677,0.04301776328,0.05796981186,0.06895330893,0.07432879436,0.08191290871,0.1952187658,0.3239221888,0.4415873492,0.5280611289,0.5800837704,0.16451858608999997,0.37375007847999997,0.5962752048,0.79498790526,0.9398952136100001,1.0276780252
560,male,never or <1 drink/day,<=20 cigarettes/day,>20 years,high school,non-Hispanic White,unknown,55-59,0.05854719608,0.1300089443,0.1982204373,0.2602081356,0.3055734018,0.3349692022,0.03042919194,0.06003930114,0.08664190374,0.1064279847,0.1197059113,0.1278357308,0.008259452957,0.01900841904,0.0318862013,0.04297018807,0.05111271626,0.05509796763,0.07506027817,0.1788962907,0.2968568638,0.4047152516,0.4839927681,0.5316920604,0.172296119147,0.38795295518,0.6136054061399999,0.81432155997,0.96038479746,1.04959496103
561,male,never or <1 drink/day,<=20 cigarettes/day,>20 years,high school,other,unknown,55-59,0.05854719608,0.1300089443,0.1982204373,0.2602081356,0.3055734018,0.3349692022,0.03042919194,0.06003930114,0.08664190374,0.1064279847,0.1197059113,0.1278357308,0.0143224393,0.03296047491,0.05528749431,0.07450226956,0.08861625051,0.09552350077,0.1223090189,0.2914058599,0.4833486185,0.6586882636,0.7874436697,0.8648462376,0.22560784622000002,0.51441458025,0.82349845385,1.09982665346,1.30133923331,1.42317467137
562,male,never or <1 drink/day,<=20 cigarettes/day,>20 years,< high school,non-Hispanic White,unknown,55-59,0.07143354421,0.1586108771,0.2418083508,0.3174003458,0.3727113442,0.4085454471,0.03943905342,0.0778128788,0.1122857456,0.1379231386,0.1551263854,0.1656588892,0.01061583082,0.02443102072,0.04098163938,0.05522621715,0.06569012216,0.07081135341,0.1120788802,0.2670523216,0.4429944653,0.6037503087,0.7218207188,0.792813065,0.23356730865000003,0.5279070982199999,0.83807020108,1.11430001025,1.31534857056,1.43782875471
563,male,never or <1 drink/day,<=20 cigarettes/day,>20 years,< high school,other,unknown,55-59,0.07143354421,0.1586108771,0.2418083508,0.3174003458,0.3727113442,0.4085454471,0.03943905342,0.0778128788,0.1122857456,0.1379231386,0.1551263854,0.1656588892,0.0184083927,0.04236235018,0.07105551062,0.09574709762,0.1138826239,0.1227574191,0.1826083035,0.4348776627,0.7209332777,0.981931202,1.173355865,1.288306867,0.31188929383,0.71366376878,1.14608288472,1.5330017840199999,1.8150762185000002,1.9852686224
564,male,never or <1 drink/day,>20 cigarettes/day,>20 years,> high school,non-Hispanic White,unknown,55-59,0.05656233523,0.1256030146,0.1915053628,0.2513963565,0.2952284426,0.3236315459,0.02572430759,0.05075741022,0.07324902465,0.08997828536,0.101205317,0.1080796561,0.008723809338,0.02007703063,0.03367863492,0.04538551582,0.05398556065,0.05819470715,0.09424462296,0.2245878674,0.372612584,0.5079087173,0.6073152074,0.6671048033,0.185255075118,0.42102532285,0.6710456063700001,0.89466887498,1.05773452765,1.15701071245
565,male,never or <1 drink/day,>20 cigarettes/day,>20 years,> high school,other,unknown,55-59,0.05656233523,0.1256030146,0.1915053628,0.2513963565,0.2952284426,0.3236315459,0.02572430759,0.05075741022,0.07324902465,0.08997828536,0.101205317,0.1080796561,0.01512763781,0.03481329782,0.05839497987,0.07868921323,0.09359587348,0.1008909626,0.1535600228,0.3657782125,0.6065388693,0.8263367553,0.9876377575,1.084550484,0.25097430343,0.57695193514,0.92968823662,1.2464006103899998,1.47766739058,1.6171526485999999
